date,latitude,longitude,text,tweet_id
05/10/2019 14:43,47.51829635,-122.2964596,Museum of flight B52 park this ones for Mr Sunada LOL @ The Museum of Flight ,1.18E+18
05/10/2019 14:43,29.48268,-98.54486,I got tomorrow open any takers  Shoot me a message ! #tattoosbybrianfoderaro #satxartists… ,1.18E+18
05/10/2019 14:43,40.65,-73.95,Im fundraising for Polished Mans 2019 campaign because I believe we can create a world in which no child suffers f… ,1.18E+18
05/10/2019 14:43,40.5899,-73.7315,The #awesome poster I got at @nycomiccon of the #stunning lorikihara by machinegunnwilly #nycc2019 @ Atlantic B… ,1.18E+18
05/10/2019 14:43,40.4411,-79.9975,PITTSBURGH! Its time to GET ON THE FLOOR! 10 YEARS of TITLE TOWN starts at 9pm Admission is only 10 at the door!… ,1.18E+18
05/10/2019 14:43,41.66308443,-91.53824578,Fanny pack fransssss #iwla #iwla19 #iwla2019 @ University of Iowa ,1.18E+18
05/10/2019 14:43,36.1675,-115.149,Thank you vegas for this Hoover dam delay! @ Las Vegas Nevada ,1.18E+18
05/10/2019 14:43,42.5551223,-71.447683,"Nervous to apply for a job like ""Prep Cooks  Start at 15 per hour!"" at 99 Restaurants Apply even if youre not… ",1.18E+18
05/10/2019 14:43,39.9182176,-74.9534823,"If jobs with titles like ""2020 Summer Internship Program  Audit  Mount Laurel NJ"" sound appealing to you follow… ",1.18E+18
05/10/2019 14:43,40.0586375,-74.1404898,"Stop staring at the clock every day Its time for a new career Follow us to view jobs with titles like ""BaristaC… ",1.18E+18
05/10/2019 14:43,45.7876927,-108.5125809,Are you the perfect fit for this job in Billings MT  #scrublife #MTjobs,1.18E+18
05/10/2019 14:43,40.7875,-74.06166667,Find harmony in the house with these two rescued #furbabies #loveislove #rescuepets #adoptdontshop… ,1.18E+18
05/10/2019 14:43,39.29899768,-76.59286088,The obesitydiabeteskidney disease paradigm #HeLa2019 #ThankYouHenrietta @ Turner Auditorium ,1.18E+18
05/10/2019 14:43,39.68138618,-105.0993647,Last night was a great night for some minigolf#muchneededfamilytime @ Putters Pride Mini Golf ,1.18E+18
05/10/2019 14:43,44.04568546,-121.3151778,Pairing @johnnywasdotcom with these smokin’hot corduroys from dearjohndenim and it’s hello weekend! Johnny Was Tru… ,1.18E+18
05/10/2019 14:43,45.3684491,-75.69326449,Winning like a BOSS! #capitalcrosscountrychallenge @ Mooneys Bay Park ,1.18E+18
05/10/2019 14:43,38.8939,-77.4308,Wonderful day to watch your boy play baseball with a nice single! @ Chantilly Virginia ,1.18E+18
05/10/2019 14:43,34.0522,-118.243,Hello fellow Worldwide Travellers! Many of us united here by our mutual love of travel! To celebrate this in the m… ,1.18E+18
05/10/2019 14:43,35.2073,-81.07459,Welcome Fall! Starting off this chilly day @GastonDay FallFest! What is your favorite fall activity… ,1.18E+18
05/10/2019 14:43,43.1339545,-70.9264393,Can you recommend anyone for this #ProjectMgmt job in #Durham NH Click the link in our bio to see it and more Bu… ,1.18E+18
05/10/2019 14:43,40.26852,-74.91112,In case anyone was worried @ Sleepy Hollow Haunted Acres ,1.18E+18
05/10/2019 14:43,39.5359406,-76.3482931,"Career tip for landing jobs like ""Speech Language Pathologist SLP"" in Bel Air MD Go on informational interviews… ",1.18E+18
05/10/2019 14:43,41.7075394,-86.8950297,See our latest Michigan City IN job and click to apply Emergency Medicine  EM Physician   #EMLife #Physician,1.18E+18
05/10/2019 14:43,38.4594,-75.0536,Beautiful Fall day to show property #fallatthebeach #perfecttimetobuy #investinrealestate #investinthebeach… ,1.18E+18
05/10/2019 14:43,38.8799697,-77.1067698,At LEGO we want to be the best company we can be both globally and in local communities This starts with being th… ,1.18E+18
05/10/2019 14:43,40.75908241,-73.98621805,First week of tech @zhailon started his Friday a few hours before he needed to be at work to get to work on alignm… ,1.18E+18
05/10/2019 14:43,41.3800517,-73.4817327,See our latest Danbury CT job and click to apply Retail Sales Consultant   #Menswear #Retail,1.18E+18
05/10/2019 14:43,37.4692,-88.1653,NO RAZA tearing up the Nuclear Blast main stage at Full Terror Assault Open Air in Illinois USA #noraza… ,1.18E+18
05/10/2019 14:43,37.62027778,-122.4983333,Saturday morning stroll while I listen to #thewomaninthewindow @ Mori Point ,1.18E+18
05/10/2019 14:43,40.7142,-74.0064,"""Wild Explosion Fine Art"" Now available on Macys  à New York New York ",1.18E+18
05/10/2019 14:43,42.53390503,-83.14540377,Pretty fuckin’ nice ,1.18E+18
05/10/2019 14:43,35.67870607,-83.78217146,Yep We had fun @ Great Smoky Mountains National Park Townsend Entrance ,1.18E+18
05/10/2019 14:43,38.8951,-77.0367,Just posted a photo @ Washington District of Columbia ,1.18E+18
05/10/2019 14:43,40.69571377,-73.92027413,Just posted a photo @ Bushwick Brooklyn ,1.18E+18
05/10/2019 14:43,38.9355,-76.8588,We have to cover our women not just the women biologically related to us #CoverHer #ZionSharper #Sharper #Men… ,1.18E+18
05/10/2019 14:43,42.3442497,-71.0329437,This was such a beautiful and inspiring tablescape by Kate Maloney Interior Design teamkmid @DebbeDaleyDsign which… ,1.18E+18
05/10/2019 14:43,28.7599423,-81.2880131,"Stop staring at the clock every day Its time for a new career Follow us to view jobs with titles like ""Sales Spe… ",1.18E+18
05/10/2019 14:43,32.89513745,-96.73933446,Hubs is at an all day SQL seminar Kiddo is at SAT prep class all morning My brain doesnt feel like its drenche… ,1.18E+18
05/10/2019 14:43,42.55627,-114.47121,Free Pumpkin Painting for the kiddos Today from 10 to 3pm #pumpkins #painting #kids #downtowntwinfalls… ,1.18E+18
05/10/2019 14:43,41.0886216,-74.1435843,Can you recommend anyone for this Manufacturing Production Operations job in Mahwah NJ Click the link in our bi… ,1.18E+18
05/10/2019 14:43,34.7303688,-86.5861037,Can you recommend anyone for this job Mechanical Engineer Junior   #BoozAllen #Government,1.18E+18
05/10/2019 14:43,32.7174,-97.04418,Night 2 of the Dallas Skate Fair Classic This is how it’s done til 5am Skaters from all over the US putting in wo… ,1.18E+18
05/10/2019 14:43,42.04391,-88.041998,A few pics of #ourgreatestadventure Cam’s #babyshower! One of the best days of my life being surrounded by so… ,1.18E+18
05/10/2019 14:43,42.8897,-78.8306,Drinking a Bearded Lady Barrel Aged Bourbon Dessert Edition by @MagicRockBrewCo @ Shelton Brothers The Festival 20… ,1.18E+18
05/10/2019 14:43,40.7127837,-74.0059413,If youre looking for work in #NewYork NY check out this #Sales job via the link in our bio Strategic Account Lead at ATampT,1.18E+18
05/10/2019 14:43,32.9843533,-97.3840729,Want to work in #Haslet TX View our latest opening  #Labor,1.18E+18
05/10/2019 14:43,40.04015005,-76.30910397,TONIGHT @ 7 “Sherlock Holmes” BackStage Tour included @ 640 TIXS  @ Lancaster Marionett… ,1.18E+18
05/10/2019 14:43,39.7426,-104.997,Drinking a Jacksons ESB by @snakeriverbrew at @GABF — ,1.18E+18
05/10/2019 14:43,38.73359,-76.88743,I would love to show you my #listing at 6827 GROVETON DR #Clinton #MD #realestate  For sa… ,1.18E+18
05/10/2019 14:43,39.7426,-104.997,Drinking an English Breakfast by @spicetradebrew at @GABF — ,1.18E+18
05/10/2019 14:43,38.82112579,-90.03939722,Our team athletes sacrifice a little bit of time every first Saturday of the month for a Pit Fluff and Clean! Thank… ,1.18E+18
05/10/2019 14:43,38.93045425,-77.07159405,Amazing climbing the @wncathedral stairs with @teamrwbdmv The place is breathtaking and the stone stone is just unb… ,1.18E+18
05/10/2019 14:43,42.43348099,-83.05090186,#strawberrywaffale #ooohooohdetroit @ BBS DINER ,1.18E+18
05/10/2019 14:43,40.8663,-74.4202,Happy 30th to my sista sista amishapatel thankful for our friendship that feels like family can’t wait to cel… ,1.18E+18
05/10/2019 14:43,31.305054,-89.404715,Enjoyed being back on the sideline even though it was only for a day Congrats to Petal on a big win last night an… ,1.18E+18
05/10/2019 14:43,47.51829635,-122.2964596,Just posted a photo @ The Museum of Flight ,1.18E+18
05/10/2019 14:43,38.8914,-77.0854,Civitan Air Market Because we hadnt been in forever its five blocks from home and you never know what youll… ,1.18E+18
05/10/2019 14:43,29.47909851,-81.13599553,TONIGHT #FlaglerBeach hiddentreasurerawbar @ Hidden Treasure Raw Bar amp Grill ,1.18E+18
05/10/2019 14:43,35.22636847,-80.84257087,When you wake up on the tenth floor of a fancy hotel with amazing light you selfie while you wait on your room s… ,1.18E+18
05/10/2019 14:43,37.8783287,-79.9752119,I just finished running 611 miles in 1h30m11s with #Endomondo #endorphins ,1.18E+18
05/10/2019 14:43,43.4301595,-83.9527408,Looking to score a job at Covenant HealthCare Youre in luck Click the link in our bio for the job description an… ,1.18E+18
05/10/2019 14:43,41.3719771,-71.9559524,"If jobs with titles like ""barista  Store# 07654 MYSTIC OUTLET"" sound appealing to you follow us to hear about th… ",1.18E+18
05/10/2019 14:43,36.6957619,-86.5685862,"Lowes is looking for teammates like you See our latest #Labor job openings including ""Load Puller"" via the link… ",1.18E+18
05/10/2019 14:43,42.9275277,-83.6299518,"Stop staring at the clock every day Its time for a new career Follow us to view jobs with titles like ""Administr… ",1.18E+18
05/10/2019 14:43,40.8200623,-74.3647247,Want to work at Allied Universal Were hiring in East Hanover NJ! Click for details  #Safety #SecurityGuard,1.18E+18
05/10/2019 14:43,34.11194309,-118.3386199,Just posted a photo @ Hollywood Bowl ,1.18E+18
05/10/2019 14:43,26.4005779,-81.8075837,Want to work at Lee Health Were hiring in Estero FL! Click for details  #RN #Nursing,1.18E+18
05/10/2019 14:43,41.72122664,-86.90257234,Fire lane sign install this morning @GalvestonSteakHouse #InfinitePaintingDesign #MyMichiganCity #MichiganCity… ,1.18E+18
05/10/2019 14:43,38.81975933,-76.88979598,Party time with family @ Fast Eddies MD ,1.18E+18
05/10/2019 14:43,32.98053926,-80.09560155,Im at Black Bottom Stables in Ladson SC ,1.18E+18
05/10/2019 14:43,40.7571187,-74.00182535,New #SpaceRiders!!! #nycc table i35 @ Javits Center ,1.18E+18
05/10/2019 14:43,40.69571377,-73.92027413,Just posted a photo @ Bushwick Brooklyn ,1.18E+18
05/10/2019 14:43,38.362468,-75.598013,Peninsula Regional Medical Center is hiring in Salisbury MD! Click the link in our bio to apply Patient Care Tech… ,1.18E+18
05/10/2019 14:43,35.2225668,-97.4394777,Interested in a job in #Norman OK This could be a great fit Click the link in our bio to apply Kitchen Steward… ,1.18E+18
05/10/2019 14:43,36.8488728,-76.291355,"Dont submit then quit Apply for jobs like ""Food Service Lead Worker  ODU  Raising Canes Chicken Fingers"" at Ara… ",1.18E+18
05/10/2019 14:43,28.4831682,-82.5369872,Want to work in #SpringHill FL View our latest opening  #CustomerService,1.18E+18
05/10/2019 14:43,42.0772,-87.7237,When your new @serenaandlily pillows arrive you jump out of bed even on a Saturday to make your Love the textur… ,1.18E+18
05/10/2019 14:43,32.56435662,-95.86584091,Patience my friends some of the old ones will surely fall this day @ First Monday Trade Days ,1.18E+18
05/10/2019 14:43,35.061555,-79.003893,@DextaDiJanitor @theheadnurse lol you is a mix breed,1.18E+18
05/10/2019 14:43,40.8200623,-74.3647247,Were hiring! Read about our latest job opening here 70120Merchandise Associate   #Retail #EastHanover NJ,1.18E+18
05/10/2019 14:43,40.07229,-74.071,Our home is slowlyyyy but surely coming together! Our new engineered hardwood floors were installed in the main liv… ,1.18E+18
05/10/2019 14:43,40.7136487,-74.0087126,Aramark is hiring in #NewYork NY! Click the link in our bio to apply Catering Service Worker  Fordham Lincoln Center #catering,1.18E+18
05/10/2019 14:43,47.0342629,-122.8231915,If youre looking for work in Lacey WA check out this job  #Product #Merchandiser,1.18E+18
05/10/2019 14:43,35.1426,-90.0524,TUNE IN NOW TO DRAMA ‼‼  Grab the complete series now‼‍ #blackwoman… ,1.18E+18
05/10/2019 14:43,27.96091,-82.7521,Keep the calls rolling in We will not go back to ciggs Call up tell your story Email them tell your story Kee… ,1.18E+18
05/10/2019 14:43,36.16467563,-86.78031651,Breakfast in Nashville at @417Union in Nashville TN w @detomkins  ,1.18E+18
05/10/2019 14:43,43.07893,-70.75804,Well of course I had to stop in for a bit #travel #toys @ Treehouse Toys NH ,1.18E+18
05/10/2019 14:44,38.6305392,-90.1928216,"Dont submit then quit Apply for jobs like ""Wireman I"" at Emerson Electric Co then look for people you might know… ",1.18E+18
05/10/2019 14:44,62.2657,-149.2437,USGS reports a M17 #earthquake Central Alaska on 10519 @ 144044 UTC  #quake,1.18E+18
05/10/2019 14:44,43.0494572,-88.0075875,Were hiring! Click to apply 70120Merchandise Associate   #Retail #Wauwatosa WI,1.18E+18
05/10/2019 14:44,41.8444735,-90.1887379,If youre looking for work in #Clinton IA check out this job  #Clerical,1.18E+18
05/10/2019 14:44,32.6098566,-85.4807825,Want to work at LBA Hospitality Were hiring in #Auburn AL! Click for details ,1.18E+18
05/10/2019 14:44,40.24716187,-74.28252283,To cut a long story short I lost my mind,1.18E+18
05/10/2019 14:44,42.08851,-76.80489,This dress is all about the sleeves And trust me you have no idea what’s up mine @ WETMTV Elmira ,1.18E+18
05/10/2019 14:44,25.813,-80.1341,Awesome night out @rootandbone with these two good looking guys! Gotta love the matching Miami Beach theme shirts!!… ,1.18E+18
05/10/2019 14:44,28.19584039,-82.38095245,IT’S GAME DAY! The Panthers head across the state for a rematch with the USF Bulls Puck drops at 830pm in Wesley… ,1.18E+18
05/10/2019 14:44,45.56291325,-122.6744087,lt3 @ PCC Cascade Campus ,1.18E+18
05/10/2019 14:44,39.19645107,-76.68269685,Ms Jody Linscott livelying up the Capitol JazzFest a little while back @ Capital Jazzfest Merriweather Post Pav… ,1.18E+18
05/10/2019 14:44,30.2906907,-81.5706109,This job is now open at Memorial Hosp of Jacksonville in Jacksonville FL Follow us and turn on mobile alerts to h… ,1.18E+18
05/10/2019 14:44,25.49693298,-80.40779422,Ahh what a beautiful day to tailgate,1.18E+18
05/10/2019 14:44,40.75075341,-80.31773619,Stop by the Beaver Falls Elks stop #10 to buy a ticket yo win the harvest basket and enter our 5050 Oktoberfest… ,1.18E+18
05/10/2019 14:44,39.1031182,-84.5120196,"Nervous to apply for a job like ""ENGAGEMENT SPECIALIST  PART TIME"" at CROSSMARK Apply even if youre not a 100 m… ",1.18E+18
05/10/2019 14:44,39.3615522,-74.4135759,Let’s talk about #couplegoals We made a decision 15 months ago to take our results to the next level From that p… ,1.18E+18
05/10/2019 14:44,33.28231437,-87.5966072,Just posted a photo @ Livingroom ,1.18E+18
05/10/2019 14:44,35.1426,-90.0524,Marriage isnt always a bed of s Will Dakota amp Michaels wedding vows be enough to save this one Lets take… ,1.18E+18
05/10/2019 14:44,32.79782778,-117.2403139,Independent Friendz of Mr Flowers  on @applemusic amp spotify  go and find some new artists to listen to and get to… ,1.18E+18
05/10/2019 14:44,36.34799987,-82.24092712,And it’s Turner for the touchdown! #cyclonefootball #teamtitus @ Citizens Bank Stadium Home of the Cyclones ,1.18E+18
05/10/2019 14:44,38.85846333,-77.05056117,SharePoint SME with Top Secret Clearance Work with a team to build a knowledge management strategy from the ground… ,1.18E+18
05/10/2019 14:44,30.38633,-86.44682,Beach cleanup at Henderson State Park with FCSSGA Region 1! @ Henderson Beach State Park ,1.18E+18
05/10/2019 14:44,40.7142,-74.0064,#repost uptownwoman Hello from Elliette in #NYC wearing her new dress! Life is very very good  #grandbaby… ,1.18E+18
05/10/2019 14:44,40.9040085,-74.1007318,The Creative Group is hiring in #SaddleBrook NJ! Click the link in our bio to apply Account Manager #Marketing,1.18E+18
05/10/2019 14:44,29.7604267,-95.3698028,See our latest #Houston TX job and click to apply Sr Staff Cyber Security Researcher   #SkilledTrade,1.18E+18
05/10/2019 14:44,27.937801,-82.2859247,"Want to land a job like ""Radiology  Radiologist"" at Envision Physician Services Applicant tracking systems look f… ",1.18E+18
05/10/2019 14:44,33.8587,-84.6728,Treat yourself @ Powder Springs Georgia ,1.18E+18
05/10/2019 14:44,36.1523805,-86.7893889,Can you recommend anyone for this job Senior Data Research Scientist   #IT #Nashville TN,1.18E+18
05/10/2019 14:44,35.06159,-79.004215,@moelovee lol listen go get some oats and get some banana or whatever fruits you have in the fridge and blend it up drink it,1.18E+18
05/10/2019 14:44,33.551009,-112.0571843,Parents Night Out while the kids have fun at Impact! October 26 710pm 20 benefits the Million Dollar Teacher Pro… ,1.18E+18
05/10/2019 14:44,33.95908169,-84.13176127,It’s official I’m kicking of my #BIRTHDAY where I’m from on the #nawfside #nawf #Gwinnett #barnaclesduluth… ,1.18E+18
05/10/2019 14:44,31.1551748,-88.0099997,Want to work in #Calvert AL View our latest opening  #SkilledTrade,1.18E+18
05/10/2019 14:44,37.3196484,-79.978455,This #Engineering job might be a great fit for you Click the link in our bio to see it and more Roanoke PT PE Sup… ,1.18E+18
05/10/2019 14:44,35.7795897,-78.6381787,"If jobs with titles like ""Cost Engineer 1"" sound appealing to you follow us to hear about these types of opportuni… ",1.18E+18
05/10/2019 14:44,30.5788055,-97.8530686,Want to work at Leander ISD Were hiring in #Leander TX! Click the link in our bio for details on this job and mo… ,1.18E+18
05/10/2019 14:44,43.0316087,-71.0693021,This job is now open at Lowes in #Epping NH Follow us and turn on mobile alerts to hear about jobs like these as… ,1.18E+18
05/10/2019 14:44,35.7627829,-78.7410671,See our latest #Cary NC job and click to apply #901 Cary Retail CoManager   #Retail,1.18E+18
05/10/2019 14:44,41.88748653,-88.30782652,Good Morning Such a Beautiful day to Shop Downtown!! Lots of Activities We just got in a brand new Men’s Line in… ,1.18E+18
05/10/2019 14:44,40.63791,-74.26462,Wearing @ABHcosmetics liquid glow on my whole body #anastasiabeverlyhills #makeup #glow #liquidglow… ,1.18E+18
05/10/2019 14:44,37.775063,-122.264288,Weekly Specials Worn 2016 Air Jordan 1 Retro High Black Toe #65756 Sz 10 w Replacement Box In Great Condition A… ,1.18E+18
05/10/2019 14:44,37.781157,-122.39872,TESTLATLON a0d3be69b4a2470398d048e897a409f1,1.18E+18
05/10/2019 14:44,49.8873,-97.1397,Thanks to all these brave folks who came out to Ride for Refuge even though it’s very wet outside! Some of them are… ,1.18E+18
05/10/2019 14:44,33.7692,-118.1938,lafuentelb  F A L L • I S • H E R E We have some great classes platicas y talleres coming up this Fall!… ,1.18E+18
05/10/2019 14:44,30.4581,-91.1402,Trust the process #4YearsLate #STTDB @ Baton Rouge Louisiana ,1.18E+18
05/10/2019 14:44,42.8897,-78.8306,All the ginger  Drinking a Stand In Line by @MagicRockBrewCo@sirencraftbrew @ Shelton Brothers The Festival 2019… ,1.18E+18
05/10/2019 14:44,39.7426,-104.997,Drinking a Rained Out IPA by Square Peg Brewerks at @GABF — ,1.18E+18
05/10/2019 14:44,40.75601339,-73.93638328,Drip tee match up them #gymred #airjordan #retro9 @  ,1.18E+18
05/10/2019 14:44,39.7426,-104.997,One the best peanut butter beers I’ve ever had  Drinking a Peanut Butter Stout by Square Peg Brewerks at @GABF — ,1.18E+18
05/10/2019 14:44,40.78878995,-89.57893768,Boys are off! @ Detweiller Park ,1.18E+18
05/10/2019 14:44,38.8911172,-77.03258695,Beautiful metaphor  Dear Lord! Let your justice roll down! @ African American History Museum Washington DC ,1.18E+18
05/10/2019 14:44,32.70206788,-97.41339378,Getting ready to show at the yearly Pottery In The Park Arts show with darlingmissdotcom weve got all of your cu… ,1.18E+18
05/10/2019 14:44,42.5093312,-92.45623438,Save our Streams certification today @ UNI Center for Energy and Environmental Education ,1.18E+18
05/10/2019 14:44,36.0726354,-79.7919754,Want to work at Allied Universal Were hiring in Greensboro NC! Click the link in our bio for details on this job… ,1.18E+18
05/10/2019 14:44,33.3806716,-84.7996573,See our latest #Newnan GA #Oncology job opportunity and click the link in our bio to apply GI Medical Oncologist… ,1.18E+18
05/10/2019 14:44,26.1418,-81.7947,Happy Healthy Saturday! Go pick up the October issue of Readers Digest to discover one of my fav foods that heal w… ,1.18E+18
05/10/2019 14:44,45.6452538,-74.9494445,See our latest #Montebello QC job and click to apply Busperson   #Hospitality,1.18E+18
05/10/2019 14:44,32.4206736,-104.2288375,Join the Select Energy Services team! See our latest job opening here  #JobOpening #Goals,1.18E+18
05/10/2019 14:44,44.2837065,-88.372493,"Career tip for landing jobs like ""Production Worker  Rotating 1st and 3rd shifts"" in #Appleton WI Go on informat… ",1.18E+18
05/10/2019 14:44,40.80275,-73.95617,Warm up with some #crabcakes at #harlemfoodbar a place #forlocalsbylocals #hotinharlem #brunch @ Harlem Food Bar ,1.18E+18
05/10/2019 14:44,38.9833,-77.099,Gig 2 of 4 this weekend tasteofbethesda festival with @ilyaimy amp @Heatherilyaimy ! Our stage is Cordell amp Old Geo… ,1.18E+18
05/10/2019 14:44,47.64138794,-122.3134394,@bmvaughn @shebainpdx Man that wouldn’t last me a half hour,1.18E+18
05/10/2019 14:44,43.58048,-79.61725,Saturday morning post ballet coffee date  #haloespressobar #mississauga #nareenaganglani #viddanganglani #coffee… ,1.18E+18
05/10/2019 14:44,30.3321838,-81.655651,"Click the link in our bio to see currently open Retail jobs like ""Cashier A"" at HMSHost in Jacksonville FL #cashier #foodservice",1.18E+18
05/10/2019 14:44,40.7941596,-81.5320348,OReilly Auto Parts is hiring in #Massillon OH! Click the link in our bio to apply Store Counter Sales,1.18E+18
05/10/2019 14:44,41.9220496,-71.5495101,"Want to land a job like ""Server  PartTime Weekend Shift"" at Meridian Senior Living Applicant tracking systems lo… ",1.18E+18
05/10/2019 14:44,38.665397,-78.4594522,Can you recommend anyone for this job @VisitSekiParks Cook at Loft Mountain FREE HOUSING AVAILABLE … ,1.18E+18
05/10/2019 14:44,34.11194309,-118.3386199,Just posted a photo @ Hollywood Bowl ,1.18E+18
05/10/2019 14:44,28.847713,-82.0461354,This #Pharmacist job might be a great fit for you Click the link in our bio to see it and more Pharmacist  Staff… ,1.18E+18
05/10/2019 14:44,41.7822997,-88.3172052,So tempted!! at @Walgreens in Aurora IL  ,1.18E+18
05/10/2019 14:44,34.04832,-117.76323,It’s always a great time spending some time with this amazing friend which I hardly get to see#churchfestival… ,1.18E+18
05/10/2019 14:44,35.061591,-79.00411,@haulyuhass @dougTheBroke then to protect it from what actually lol can’t be from me cause there’s nothing to grab lol,1.18E+18
05/10/2019 14:44,40.0864,-105.936,Such a beautiful view! #GranbyColorado #Colorado #Family #LivingMyBestlife @ Granby Colorado ,1.18E+18
05/10/2019 14:44,36.15163,-86.84435,Ring the Bell for Wagyu richlandparkfarmersmarket elkriverwagyu #tastethedifference #tasteWagyu @ Richland Park… ,1.18E+18
05/10/2019 14:45,40.72308111,-73.58997394,A couple from #Islanders home opener vs #capitals #usatoday #usatodaysportsimages #usatsi #imagn #nikon #nps… ,1.18E+18
05/10/2019 14:45,32.8202849,-97.0671548,Woke 444this Am met a wht moving truck coming arnd bend by Abraham s C also Red Ohi plts 8 by trw @JockeyMikeSmith,1.18E+18
05/10/2019 14:45,39.92611,-75.16894,Enjoying dinner with my favorite ExNew York Life Agent Sherri and her fabulous boyfriend Franwhat a great c… ,1.18E+18
05/10/2019 14:45,29.9024532,-95.546493,Were hiring! Read about our latest job opening here Maintenance Technician   #FacilitiesMgmt #Houston TX,1.18E+18
05/10/2019 14:45,46.3318488,-72.5693064,"Want to land a job like ""TailleurCouturière"" at Moores Applicant tracking systems look for specific keywords Use… ",1.18E+18
05/10/2019 14:45,43.6204946,-79.5131983,"Career tip for landing jobs like ""INSTORE PRODUCT DEMONSTRATORSPART TIME"" in #Toronto ON Go on informational int… ",1.18E+18
05/10/2019 14:45,40.7565631,-74.0034466,Just posted a photo @ New York Comic Con ,1.18E+18
05/10/2019 14:45,39.0437567,-77.4874416,#Carpool #Ashburn gt #NewYork October 5 from Ashburn VA to New York City 1pm October 6 from New York City to Ashb… ,1.18E+18
05/10/2019 14:45,43.0843553,-96.790495,Dollar General Corporation is hiring in #Beresford SD! Click the link in our bio to apply LEAD SALES ASSOCIATEFT… ,1.18E+18
05/10/2019 14:45,40.0325817,-75.6274583,Join the West Whiteland Township team! See our latest job opening here  #Labor #Exton PA,1.18E+18
05/10/2019 14:45,45.5,-73.5833,3ad5928f00pEF14B,1.18E+18
05/10/2019 14:45,39.750605,-104.990926,#Carpool #Denver gt #Boulder Im broke trying to start a new life I just need a lift to my new home Im love talk… ,1.18E+18
05/10/2019 14:45,37.74169,-122.50094,3241 Taraval Street ,1.18E+18
05/10/2019 14:45,33.9727691,-83.4405458,Grey skies are perfect for #cyberpunk games! Come and join us at Noon for a Learn to Play session of the… ,1.18E+18
05/10/2019 14:45,32.1974584,-84.1270323,#Vermont #prisonersofwar @ Andersonville National Historic Site ,1.18E+18
05/10/2019 14:45,39.7298822,-75.03221936,0 going on now! @ Toyota of Turnersville ,1.18E+18
05/10/2019 14:45,34.0658,-81.329,No futi today knee pain @ Lake Murray ,1.18E+18
